@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
6419,'2022/11/07 17:29:48:618',18,0.943533,13.062153,2.674453,2.702907,6.630791,6.59479,21.672178,3
6420,'2022/11/07 17:29:48:665',18,0.996629,13.071535,2.629083,2.649998,6.688763,6.657483,21.602449,3
6421,'2022/11/07 17:29:48:710',18,1.023404,13.074371,2.687747,2.704901,6.657574,6.658998,21.432495,3
6422,'2022/11/07 17:29:48:757',18,0.994108,12.720513,2.722066,2.763097,6.542013,6.563816,21.414129,3
6423,'2022/11/07 17:29:48:803',18,1.017565,12.951591,2.694853,2.75752,6.540386,6.573144,21.37845,3
6424,'2022/11/07 17:29:48:849',18,1.006553,13.484911,2.772729,2.784728,6.450401,6.483207,21.043444,3
6425,'2022/11/07 17:29:48:897',18,1.03844,13.706306,2.689214,2.694309,6.466952,6.505812,21.034449,3
6426,'2022/11/07 17:29:48:943',18,0.97165,13.705894,2.798405,2.796107,6.450938,6.496849,21.043804,3
6427,'2022/11/07 17:29:48:990',18,1.052606,13.868765,2.749421,2.768481,6.395847,6.430638,21.099394,3
6428,'2022/11/07 17:29:49:037',18,1.002721,13.614633,2.677943,2.762509,6.42966,6.477496,21.231506,3
6429,'2022/11/07 17:29:49:083',18,0.968756,13.235583,2.558287,2.735471,6.509794,6.60584,21.813805,3
6430,'2022/11/07 17:29:49:131',18,0.942192,13.395895,2.428541,2.563988,6.420008,6.49225,21.743898,3
6431,'2022/11/07 17:29:49:177',18,0.932182,12.947235,2.489242,2.562236,6.369799,6.446762,21.780216,3
6432,'2022/11/07 17:29:49:223',18,0.873793,12.519296,2.669967,2.553327,6.475475,6.467001,21.510727,3
6433,'2022/11/07 17:29:49:270',18,0.869224,12.128008,2.732233,2.570598,6.431525,6.386095,21.727673,3
6434,'2022/11/07 17:29:49:316',18,1.253152,13.362384,2.674893,2.700917,6.053656,6.089901,22.006575,3
6435,'2022/11/07 17:29:49:363',18,1.167981,13.09812,2.693299,2.726053,6.07251,6.115354,22.165888,3
6436,'2022/11/07 17:29:49:409',18,1.107738,13.126298,2.722309,2.739697,6.080165,6.120478,22.163443,3
6437,'2022/11/07 17:29:49:456',18,1.23408,13.194852,2.716903,2.738776,6.099902,6.138097,22.088848,3
6438,'2022/11/07 17:29:49:502',18,1.18826,12.974775,2.707065,2.72909,6.126534,6.157522,22.307779,3
6439,'2022/11/07 17:29:49:549',18,1.328416,13.233243,2.696691,2.679485,6.183518,6.213175,22.078922,3
6440,'2022/11/07 17:29:49:596',18,1.213518,13.637358,2.688978,2.65848,6.147921,6.173628,21.877647,3
6441,'2022/11/07 17:29:49:643',18,1.177697,13.998448,2.697454,2.665014,6.162705,6.195376,21.563906,3
6442,'2022/11/07 17:29:49:689',18,0.984764,13.165892,2.679531,2.676977,6.592012,6.64202,21.537981,3
6443,'2022/11/07 17:29:49:736',18,0.892733,13.319838,2.78038,2.759911,6.483101,6.57211,21.45546,3
6444,'2022/11/07 17:29:49:781',18,0.884125,12.998314,2.75685,2.679581,6.611393,6.616056,21.546118,3
6445,'2022/11/07 17:29:49:829',18,0.799492,12.726067,2.62826,2.557397,6.630016,6.612649,21.74649,3
6446,'2022/11/07 17:29:49:875',18,0.784829,11.943328,2.438368,2.359596,6.675683,6.69888,21.836487,3
6447,'2022/11/07 17:29:49:922',18,0.745642,11.786187,2.446998,2.362797,6.585884,6.614333,21.794548,3
6448,'2022/11/07 17:29:49:968',18,0.735546,11.714724,2.361374,2.304177,6.607351,6.625575,21.767792,3
6449,'2022/11/07 17:29:50:013',18,0.648815,11.685757,2.429041,2.335874,6.662515,6.6698,21.720259,3
6450,'2022/11/07 17:29:50:059',18,0.757828,11.971669,2.32854,2.242849,6.661366,6.676662,21.713091,3
6451,'2022/11/07 17:29:50:105',18,0.711987,12.131314,2.330848,2.279925,6.651632,6.675275,21.784437,3
6452,'2022/11/07 17:29:50:151',18,0.705257,12.04426,2.414898,2.377103,6.658897,6.662086,21.864029,3
6453,'2022/11/07 17:29:50:197',18,0.744255,11.826045,2.391576,2.362799,6.775578,6.765021,21.902664,3
6454,'2022/11/07 17:29:50:244',18,0.746406,12.007011,2.472096,2.450183,6.692344,6.680288,21.931166,3
6455,'2022/11/07 17:29:58:565',19,1.267977,13.429632,2.783906,2.673804,7.239742,7.157458,22.238197,4
6456,'2022/11/07 17:29:58:610',19,1.841802,13.649562,2.744627,2.606268,7.124885,6.991146,22.020016,4
6457,'2022/11/07 17:29:58:655',19,1.708279,13.945607,2.558378,2.400285,7.158078,7.024443,21.868599,4
6458,'2022/11/07 17:29:58:702',19,1.908424,14.283098,2.64796,2.472571,7.07335,6.920479,21.970911,4
6459,'2022/11/07 17:29:58:747',19,1.792904,14.284344,2.668427,2.46752,7.162156,6.986747,22.022022,4
6460,'2022/11/07 17:29:58:793',19,1.820182,14.503827,2.685764,2.497465,7.087783,6.939589,21.785196,4
6461,'2022/11/07 17:29:58:840',19,1.782755,14.577159,2.6327,2.394884,7.231042,7.040631,21.973368,4
6462,'2022/11/07 17:29:58:886',19,1.887725,14.569112,2.567102,2.33246,7.318525,7.134134,22.154537,4
6463,'2022/11/07 17:29:58:932',19,1.747768,14.348825,2.682747,2.467127,7.115017,6.952632,21.843781,4
6464,'2022/11/07 17:29:58:977',19,1.604521,14.515026,2.739073,2.507635,7.194186,6.996014,21.83703,4
6465,'2022/11/07 17:29:59:027',19,1.605394,14.245309,2.785848,2.546079,7.325596,7.141685,21.902514,4
6466,'2022/11/07 17:29:59:076',19,1.550178,14.344226,2.762236,2.558071,7.031235,6.856515,21.782232,4
6467,'2022/11/07 17:29:59:130',19,1.672258,14.249291,2.88159,2.63823,7.268492,7.044858,21.927929,4
6468,'2022/11/07 17:29:59:181',19,1.566435,13.483527,2.620561,2.445144,7.127378,6.976874,21.774523,4
6469,'2022/11/07 17:29:59:235',19,1.669716,13.155153,2.418094,2.246326,7.181275,7.065835,22.208626,4
6470,'2022/11/07 17:29:59:286',19,1.670433,13.064143,2.37618,2.187708,7.112396,6.98749,22.204689,4
6471,'2022/11/07 17:29:59:340',19,1.597157,12.525137,2.448296,2.20856,7.157624,6.999779,22.434523,4
6472,'2022/11/07 17:29:59:391',19,1.589498,13.205025,2.339879,2.04463,7.229514,7.00258,22.396349,4
6473,'2022/11/07 17:29:59:443',19,1.598431,12.924828,2.296005,2.048057,7.042411,6.873973,22.360567,4
6474,'2022/11/07 17:29:59:498',19,1.464137,10.698149,2.554106,2.276259,7.152568,7.004514,22.282734,4
6475,'2022/11/07 17:29:59:548',19,1.474898,8.325696,3.32268,3.135785,6.947406,6.927028,22.169502,4
6476,'2022/11/07 17:29:59:602',19,1.233185,7.75249,2.869394,2.778265,7.025092,7.042972,22.22402,4
6477,'2022/11/07 17:29:59:653',19,1.266631,6.49572,2.9718,2.926964,7.058805,7.110751,22.24922,4
6478,'2022/11/07 17:29:59:706',19,1.405342,6.512009,2.682025,2.654798,7.170047,7.23418,22.409212,4
6479,'2022/11/07 17:29:59:760',19,1.216191,11.493029,3.020353,3.054095,6.737367,6.721633,21.438074,4
6480,'2022/11/07 17:29:59:812',19,1.140304,11.427766,2.944168,2.9615,6.782957,6.7648,21.537933,4
6481,'2022/11/07 17:29:59:869',19,1.109534,11.412704,2.913465,2.932931,6.786841,6.760258,21.48242,4
6482,'2022/11/07 17:29:59:922',19,1.097193,11.505688,2.966558,3.007591,6.707207,6.714954,21.517052,4
6483,'2022/11/07 17:29:59:977',19,1.132332,11.745395,2.886289,2.920825,6.823393,6.829435,21.40321,4
6484,'2022/11/07 17:30:00:032',19,1.3258,11.855524,2.982246,3.012125,6.824894,6.815849,21.549585,4
6485,'2022/11/07 17:30:00:081',19,1.409365,12.089887,2.972597,2.997716,6.800921,6.746364,21.475615,4
6486,'2022/11/07 17:30:00:128',19,1.619087,12.240971,2.874002,2.891065,6.870927,6.790762,21.611076,4
6487,'2022/11/07 17:30:00:174',19,1.593346,12.706338,2.869694,2.879564,6.858662,6.780323,21.611837,4
6488,'2022/11/07 17:30:00:219',19,2.053499,13.076414,2.545954,2.490193,7.209834,7.104335,22.71339,4
6489,'2022/11/07 17:30:00:266',19,1.883399,13.441689,2.588607,2.450885,7.130774,6.985487,22.328257,4
6490,'2022/11/07 17:30:00:311',19,1.842396,14.770661,2.605176,2.549804,7.043715,6.947234,22.242718,4
6491,'2022/11/07 17:30:00:356',19,1.800652,15.456117,2.778296,2.751138,7.006235,6.877286,21.879961,4
6492,'2022/11/07 17:30:00:408',19,1.800652,15.456117,2.778296,2.751138,7.006235,6.877286,21.879961,4
6493,'2022/11/07 17:30:00:473',19,1.800652,15.456117,2.778296,2.751138,7.006235,6.877286,21.879961,4
6494,'2022/11/07 17:30:00:514',19,1.429487,15.551764,2.826488,3.00017,7.050438,7.06303,22.131603,4
6495,'2022/11/07 17:30:00:559',19,1.280239,15.217776,2.830302,3.018105,7.173574,7.160301,22.287745,4
6496,'2022/11/07 17:30:00:607',19,1.446207,15.203418,2.516598,2.707706,7.158379,7.115846,22.343185,4
6497,'2022/11/07 17:30:00:653',19,1.377624,14.683084,2.751297,2.903352,7.055975,7.030399,22.341385,4
6498,'2022/11/07 17:30:00:699',19,1.417333,14.961831,2.580637,2.718522,6.988421,6.96075,22.307266,4
6499,'2022/11/07 17:30:00:744',19,1.564543,14.937015,2.579843,2.762476,6.903769,6.865718,22.40036,4
6500,'2022/11/07 17:30:00:791',19,1.465982,14.749461,2.537233,2.752844,6.914648,6.937781,22.483557,4
6501,'2022/11/07 17:30:00:838',19,1.487159,14.896523,2.367906,2.6184,6.969386,7.030024,22.472261,4
6502,'2022/11/07 17:30:00:883',19,1.634901,14.948553,2.406839,2.65203,7.016209,7.037331,22.488419,4
6503,'2022/11/07 17:30:00:930',19,1.579378,14.871888,2.548239,2.765804,6.945608,6.94621,22.440786,4
6504,'2022/11/07 17:30:00:974',19,1.389515,15.055993,2.758569,2.95883,6.983509,6.992876,22.337275,4
6505,'2022/11/07 17:30:01:020',19,1.283283,14.937259,3.013173,3.195771,7.025573,7.039806,22.343657,4
6506,'2022/11/07 17:30:01:067',19,1.3569,15.011717,2.69026,2.8795,7.055438,7.082587,22.352568,4
6507,'2022/11/07 17:30:01:113',19,1.32145,14.955012,2.692694,2.87106,7.041136,7.045867,22.313723,4
6508,'2022/11/07 17:30:01:159',19,1.276948,15.061514,2.392533,2.595677,7.037593,7.111168,22.188175,4
6509,'2022/11/07 17:30:01:205',19,1.539387,14.844614,2.239841,2.473696,7.079815,7.18943,22.145645,4
6510,'2022/11/07 17:30:01:251',19,1.679429,14.282163,2.720025,2.936243,7.114715,7.112875,22.039885,4
6511,'2022/11/07 17:30:01:296',19,1.716217,14.071319,2.859472,2.956033,7.506972,7.521086,22.059345,4
6512,'2022/11/07 17:30:01:342',19,1.398411,14.08672,2.82844,2.876536,7.27856,7.196801,22.092545,4
6513,'2022/11/07 17:30:01:387',19,1.536433,14.322985,2.471165,2.442027,7.429171,7.305336,21.885605,4
6514,'2022/11/07 17:30:01:433',19,1.320121,13.721368,2.589289,2.536697,7.292377,7.170496,21.765154,4
6515,'2022/11/07 17:30:01:478',19,1.51073,13.880388,2.919468,2.781398,7.484545,7.33572,21.858662,4
6516,'2022/11/07 17:30:01:524',19,1.376299,12.73599,2.644155,2.499585,7.274784,7.111852,21.769104,4
6517,'2022/11/07 17:30:01:570',19,1.445211,12.169839,2.461452,2.278067,7.367446,7.207572,21.681498,4
6518,'2022/11/07 17:30:01:616',19,1.07299,12.625403,2.303799,2.104711,7.368686,7.206336,21.433867,4
6519,'2022/11/07 17:30:01:662',19,1.02332,11.85699,2.639819,2.467992,7.346791,7.202976,21.318256,4
6520,'2022/11/07 17:30:01:707',19,0.945279,10.20048,2.65982,2.48583,7.349142,7.25112,21.075314,4
6521,'2022/11/07 17:30:01:753',19,0.852772,8.97344,2.84656,2.734599,7.404765,7.369496,21.094507,4
6522,'2022/11/07 17:30:01:800',19,0.998315,9.082278,2.774168,2.67404,7.42923,7.403833,21.011742,4
6523,'2022/11/07 17:30:01:845',19,0.970431,8.810905,2.904968,2.80084,7.426,7.423172,21.160954,4
6524,'2022/11/07 17:30:01:892',19,1.022879,7.965227,2.634339,2.539699,7.595611,7.584544,21.224976,4
6525,'2022/11/07 17:30:01:939',19,1.035773,7.53674,2.634471,2.556322,7.508854,7.491951,21.373732,4
6526,'2022/11/07 17:30:01:984',19,1.094165,6.600142,2.710004,2.764246,7.292629,7.360541,21.747419,4
6527,'2022/11/07 17:30:02:030',19,1.15507,6.139784,2.759482,2.834537,7.259919,7.348794,21.694361,4
6528,'2022/11/07 17:30:02:075',19,1.190815,6.162781,2.567133,2.659121,7.347082,7.415863,21.695543,4
6529,'2022/11/07 17:30:02:121',19,1.143002,6.103864,2.625214,2.693532,7.200734,7.269632,22.097862,4
6530,'2022/11/07 17:30:02:168',19,1.128577,6.284764,2.581445,2.656771,7.16425,7.231744,22.028551,4
6531,'2022/11/07 17:30:02:213',19,1.662095,6.620738,2.826002,2.854994,6.876514,6.977659,22.58449,4
6532,'2022/11/07 17:30:02:259',19,1.692436,7.027396,2.625226,2.627868,6.796594,6.835733,22.609097,4
6533,'2022/11/07 17:30:02:305',19,1.89077,7.760277,2.840574,2.77834,6.598436,6.581562,23.256805,4
6534,'2022/11/07 17:30:02:350',19,1.807652,8.673745,2.292204,2.176263,6.886779,6.783166,23.759033,4
6535,'2022/11/07 17:30:02:397',19,1.683186,9.660823,2.235748,2.0638,7.157367,6.9978,23.73254,4
6536,'2022/11/07 17:30:02:443',19,1.674464,9.838598,2.44958,2.273671,7.224106,7.02304,23.610722,4
6537,'2022/11/07 17:30:02:489',19,1.73823,10.818609,2.742246,2.563336,7.134838,7.032219,23.754778,4
6538,'2022/11/07 17:30:02:537',19,1.791803,10.61645,2.430243,2.260556,7.422174,7.302351,23.545319,4
6539,'2022/11/07 17:30:02:582',19,1.79685,10.639844,2.32651,2.15091,7.560021,7.409588,23.316404,4
6540,'2022/11/07 17:30:02:628',19,1.462575,10.819975,2.406416,2.270951,7.310942,7.228363,23.310884,4
6541,'2022/11/07 17:30:02:673',19,1.793907,10.730116,2.448378,2.293313,7.440986,7.349964,23.280251,4
6542,'2022/11/07 17:30:02:719',19,1.759818,10.954966,2.369101,2.190447,7.594992,7.446667,23.378159,4
6543,'2022/11/07 17:30:02:765',19,1.771317,10.699117,2.619407,2.473709,7.254141,7.161345,23.236038,4
6544,'2022/11/07 17:30:02:810',19,1.542762,10.737679,2.849594,2.716862,7.210186,7.142252,23.209009,4
6545,'2022/11/07 17:30:02:857',19,1.691427,10.578971,2.783106,2.647782,7.225028,7.169321,23.3552,4
6546,'2022/11/07 17:30:02:904',19,1.697945,10.848964,3.247012,3.158292,6.950472,6.956943,23.380867,4
6547,'2022/11/07 17:30:02:949',19,2.24456,14.985284,3.160261,3.08784,6.536572,6.630676,22.726259,4
6548,'2022/11/07 17:30:02:995',19,2.033502,14.832759,3.121871,2.997738,6.682996,6.740506,22.144909,4
6549,'2022/11/07 17:30:03:040',19,1.766913,14.991465,3.036146,2.915823,6.72038,6.828004,22.362747,4
6550,'2022/11/07 17:30:03:086',19,1.66905,15.680763,2.544854,2.463207,6.758375,6.717852,22.846334,4
6551,'2022/11/07 17:30:03:132',19,1.619234,16.04912,2.658394,2.610722,6.672459,6.57298,22.973316,4
6552,'2022/11/07 17:30:03:181',19,1.636201,16.352091,2.620962,2.665852,6.532925,6.481109,23.034998,4
6553,'2022/11/07 17:30:03:231',19,1.712783,16.716969,2.646212,2.704132,6.813592,6.754604,23.258097,4
6554,'2022/11/07 17:30:03:276',19,1.625126,16.377594,2.221979,2.396181,7.013115,7.01594,23.406214,4
6555,'2022/11/07 17:30:03:323',19,1.51961,16.227568,2.501735,2.687219,6.803497,6.823775,23.376438,4
6556,'2022/11/07 17:30:03:369',19,1.608992,16.219383,2.279077,2.434451,7.291512,7.284055,23.522299,4
6557,'2022/11/07 17:30:03:414',19,1.598137,16.212097,2.961248,3.171718,6.605453,6.646562,23.245535,4
6558,'2022/11/07 17:30:03:461',19,1.646918,16.405767,2.778592,2.975002,6.782845,6.802665,23.162848,4
6559,'2022/11/07 17:30:03:507',19,1.660282,16.1476,2.470503,2.673003,7.106985,7.117765,23.199532,4
6560,'2022/11/07 17:30:03:553',19,1.551164,15.646494,2.701722,2.880814,6.880718,6.902765,23.04479,4
6561,'2022/11/07 17:30:03:599',19,1.607045,15.762756,2.471132,2.643203,6.998606,7.034356,23.209833,4
6562,'2022/11/07 17:30:03:644',19,1.490753,14.766111,2.457916,2.590724,7.23103,7.259751,23.325483,4
6563,'2022/11/07 17:30:03:692',19,1.487347,15.267392,2.860144,3.067142,6.734432,6.767223,22.971373,4
6564,'2022/11/07 17:30:03:738',19,1.521148,15.112118,2.890046,3.106362,6.875906,6.891685,22.87562,4
6565,'2022/11/07 17:30:03:785',19,1.610363,14.749876,2.541539,2.807431,6.93734,6.950178,22.796572,4
6566,'2022/11/07 17:30:03:832',19,1.519021,14.539385,2.797741,3.006314,7.122495,7.117129,22.626488,4
6567,'2022/11/07 17:30:03:882',19,1.465481,13.839012,2.571227,2.800872,7.214947,7.219733,22.215965,4
6568,'2022/11/07 17:30:03:931',19,1.45113,14.021789,2.645679,2.907544,7.141541,7.136623,21.940668,4
6569,'2022/11/07 17:30:03:981',19,1.32163,13.294597,2.453123,2.603955,7.420286,7.450925,21.904873,4
6570,'2022/11/07 17:30:04:033',19,1.394652,13.698103,2.455781,2.673721,7.139034,7.138425,22.108862,4
6571,'2022/11/07 17:30:04:083',19,1.375399,14.271552,2.457812,2.737023,7.145686,7.227623,21.924711,4
6572,'2022/11/07 17:30:04:135',19,1.417571,14.440698,2.497393,2.803213,7.142588,7.215699,21.861221,4
6573,'2022/11/07 17:30:04:185',19,1.516799,14.540012,2.550658,2.832931,7.07012,7.11294,21.978504,4
6574,'2022/11/07 17:30:04:237',19,1.5218,14.558457,2.44499,2.729299,7.133415,7.194326,22.021471,4
6575,'2022/11/07 17:30:04:288',19,1.459769,14.310462,2.497184,2.721484,7.152658,7.128325,22.214413,4
6576,'2022/11/07 17:30:04:340',19,1.393642,14.105768,2.593653,2.693047,7.509049,7.50355,22.411579,4
6577,'2022/11/07 17:30:04:393',19,1.59622,14.36359,2.670148,2.747892,7.211019,7.159382,22.51689,4
6578,'2022/11/07 17:30:04:442',19,1.628841,14.31313,2.681274,2.775995,7.158958,7.110819,22.616215,4
6579,'2022/11/07 17:30:04:493',19,1.61803,13.9736,2.840051,2.907225,7.158456,7.082677,22.333914,4
6580,'2022/11/07 17:30:04:543',19,1.621384,13.604948,2.85892,2.942655,7.153151,7.077819,22.230427,4
6581,'2022/11/07 17:30:04:594',19,1.717817,12.852916,2.906446,2.939106,7.184154,7.101338,22.278324,4
6582,'2022/11/07 17:30:04:643',19,1.759452,13.971075,2.378191,2.391885,7.166873,7.045734,22.187992,4
6583,'2022/11/07 17:30:04:695',19,1.668557,14.274734,2.605272,2.593672,7.185328,7.049994,21.901197,4
6584,'2022/11/07 17:30:04:745',19,1.747847,13.259365,2.49404,2.459517,7.304374,7.188453,21.96105,4
6585,'2022/11/07 17:30:04:797',19,1.569221,12.274013,2.43191,2.362753,7.480532,7.356501,21.969316,4
6586,'2022/11/07 17:30:04:847',19,1.686528,13.045396,2.392124,2.242348,7.376393,7.203295,21.775555,4
6587,'2022/11/07 17:30:04:898',19,1.409892,12.690872,2.318229,2.163252,7.353416,7.19926,21.495144,4
6588,'2022/11/07 17:30:04:945',19,1.13315,10.997104,2.561766,2.372402,7.42229,7.285775,21.697203,4
6589,'2022/11/07 17:30:04:995',19,1.16822,10.877223,2.758318,2.559523,7.37838,7.268961,21.944075,4
6590,'2022/11/07 17:30:05:040',19,1.100053,10.631232,2.828708,2.641955,7.271062,7.161307,21.842821,4
6591,'2022/11/07 17:30:05:087',19,1.150589,11.001344,2.850267,2.683719,7.093114,6.967763,21.6371,4
6592,'2022/11/07 17:30:05:133',19,1.079598,10.594672,2.816703,2.674087,7.118999,7.001831,21.675179,4
6593,'2022/11/07 17:30:05:178',19,1.329561,11.576663,2.541544,2.410471,7.203825,7.058246,21.71587,4
6594,'2022/11/07 17:30:05:224',19,1.398007,12.014192,2.559308,2.418841,7.288485,7.145733,21.778164,4
6595,'2022/11/07 17:30:05:274',19,1.363298,11.756778,2.60719,2.495323,7.324333,7.207941,21.831068,4
6596,'2022/11/07 17:30:05:323',19,1.465634,11.639526,2.435631,2.328286,7.421599,7.312918,21.976957,4
6597,'2022/11/07 17:30:05:370',19,1.347123,11.45175,2.767915,2.659903,7.382476,7.276005,21.997473,4
6598,'2022/11/07 17:30:05:415',19,1.304471,11.265985,2.711699,2.589061,7.386645,7.294033,22.078804,4
6599,'2022/11/07 17:30:05:462',19,1.546316,12.667445,2.250363,2.158784,7.264082,7.140498,21.92955,4
6600,'2022/11/07 17:30:05:507',19,1.630639,13.199332,2.641423,2.524773,7.228811,7.083172,21.975761,4
6601,'2022/11/07 17:30:05:553',19,1.544706,13.249021,2.741269,2.589917,7.224515,7.076218,21.986483,4
6602,'2022/11/07 17:30:05:599',19,1.631964,13.288866,2.496696,2.364795,7.220916,7.082165,21.99931,4
6603,'2022/11/07 17:30:05:644',19,1.359306,12.327365,2.798782,2.66967,7.202485,7.085467,22.034172,4
6604,'2022/11/07 17:30:05:690',19,1.298319,12.667326,2.813438,2.709993,7.176669,7.068795,21.928724,4
6605,'2022/11/07 17:30:05:736',19,1.120955,12.128558,2.462056,2.367026,7.199343,7.100402,21.888802,4
6606,'2022/11/07 17:30:05:783',19,1.015391,11.089409,2.75043,2.637892,7.239182,7.183895,22.011766,4
6607,'2022/11/07 17:30:05:829',19,0.967086,11.105798,2.705595,2.60119,7.383771,7.335035,21.584375,4
6608,'2022/11/07 17:30:05:874',19,0.895547,10.139875,2.781701,2.686418,7.453136,7.439973,21.7323,4
6609,'2022/11/07 17:30:05:921',19,0.89381,7.777864,2.67643,2.717093,7.563066,7.601169,21.937237,4
6610,'2022/11/07 17:30:05:967',19,0.825709,7.070507,2.752815,2.829313,7.578614,7.663117,21.598448,4
6611,'2022/11/07 17:30:06:013',19,0.962671,6.335531,2.590374,2.703661,7.70863,7.83637,21.706642,4
6612,'2022/11/07 17:30:06:059',19,0.921801,6.546743,2.558367,2.687949,7.737328,7.866628,21.666964,4
6613,'2022/11/07 17:30:06:104',19,0.869176,6.352761,2.529047,2.673121,7.721389,7.843959,21.736315,4
6614,'2022/11/07 17:30:06:150',19,0.885596,6.181311,2.441312,2.590875,7.666337,7.809844,21.709517,4
6615,'2022/11/07 17:30:06:195',19,0.821851,6.335952,2.448931,2.596797,7.640215,7.796011,21.356758,4
6616,'2022/11/07 17:30:06:241',19,0.825822,6.260048,2.51089,2.647716,7.61725,7.751853,21.685631,4
6617,'2022/11/07 17:30:06:287',19,0.77555,6.405253,2.43437,2.569292,7.649866,7.796797,21.587057,4
6618,'2022/11/07 17:30:06:336',19,0.772512,6.43602,2.520986,2.66936,7.632725,7.778768,21.347961,4
6619,'2022/11/07 17:30:06:385',19,0.789463,6.421212,2.476624,2.624414,7.591127,7.726079,21.566984,4
6620,'2022/11/07 17:30:06:432',19,0.769103,6.41359,2.524482,2.660981,7.60726,7.735594,21.559668,4
6621,'2022/11/07 17:30:06:477',19,0.825051,6.148232,2.530428,2.687551,7.508431,7.660786,21.447363,4
6622,'2022/11/07 17:30:06:524',19,0.796567,6.113591,2.57721,2.726168,7.504686,7.648897,21.246216,4
6623,'2022/11/07 17:30:06:569',19,0.88293,5.985616,2.526981,2.677877,7.537111,7.671884,21.568886,4
6624,'2022/11/07 17:30:06:614',19,0.881369,5.911922,2.688802,2.80932,7.46451,7.577509,21.77058,4
6625,'2022/11/07 17:30:06:661',19,0.884269,6.340207,2.5949,2.714895,7.425146,7.554282,21.840845,4
6626,'2022/11/07 17:30:06:706',19,0.919244,6.246918,2.663991,2.791447,7.252064,7.396252,21.733232,4
6627,'2022/11/07 17:30:06:751',19,1.049604,6.867147,2.593952,2.685221,7.167562,7.283001,22.100571,4
6628,'2022/11/07 17:30:06:799',19,0.94197,7.052742,2.587003,2.641532,7.162669,7.244174,22.336861,4
6629,'2022/11/07 17:30:06:843',19,1.003915,7.250391,2.625997,2.680211,7.198944,7.246369,22.224335,4
6630,'2022/11/07 17:30:06:889',19,1.257302,7.095,2.618378,2.635458,7.046924,7.065503,22.597111,4
